D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_288.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_288.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_288.jpg,0.15,1,0,30.18391
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_370.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_370.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_370.jpg,0.35,1,0,30.16341
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_453.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_453.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_453.jpg,0.5500001,1,0,30.13949
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_540.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_540.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_540.jpg,0.8000001,1,0,30.11003
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_619.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_619.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_619.jpg,0,1,0,30.17306
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_701.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_701.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_701.jpg,0,1,0,30.18644
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_781.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_781.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_781.jpg,0.15,1,0,30.19001
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_861.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_861.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_861.jpg,0.35,1,0,30.17075
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_56_948.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_56_948.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_56_948.jpg,0.5500001,1,0,30.14409
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_020.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_020.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_020.jpg,0.7500002,0.8680964,0,30.08162
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_087.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_087.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_087.jpg,0.9000002,0.6631388,0,30.03246
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_170.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_170.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_170.jpg,1,0.4146002,0,29.93201
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_253.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_253.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_253.jpg,1,0.1662983,0,29.71198
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_340.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_340.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_340.jpg,1,0,0,29.23035
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_423.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_423.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_423.jpg,1,0,0,28.8497
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_495.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_495.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_495.jpg,1,0.1462917,0,28.60787
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_570.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_570.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_570.jpg,0,0.3695571,0,28.49612
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_647.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_647.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_647.jpg,0.15,0.599547,0,28.68609
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_717.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_717.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_717.jpg,0.3,0.5327139,0,28.9936
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_789.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_789.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_789.jpg,0.5000001,0.3195075,0,29.14895
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_861.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_861.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_861.jpg,0.7,0.1049484,0,28.9402
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_57_933.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_57_933.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_57_933.jpg,0.8500001,0.0616494,0,28.59991
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_025.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_025.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_025.jpg,0,0.3369186,0,28.34598
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_100.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_100.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_100.jpg,0.15,0.5627853,0,28.54351
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_173.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_173.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_173.jpg,0.3,0.6286428,0,28.83998
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_241.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_241.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_241.jpg,0.5000001,0.4259595,0,29.02277
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_330.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_330.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_330.jpg,0.7,0.1577733,0,28.90875
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_400.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_400.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_400.jpg,0.9000002,0,0,28.44508
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_484.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_484.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_484.jpg,1,0,0,27.87949
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_576.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_576.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_576.jpg,1,0,0,27.4023
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_654.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_654.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_654.jpg,1,0,0,27.00585
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_725.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_725.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_725.jpg,1,0.0655695,0,26.6587
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_813.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_813.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_813.jpg,-0.05,0.3275811,0,26.53902
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_899.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_899.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_899.jpg,-0.3,0.1980219,0,26.34117
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_58_972.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_58_972.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_58_972.jpg,-0.45,0,0,26.10793
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_056.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_056.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_056.jpg,-0.6500001,0,0,25.58925
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_143.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_143.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_143.jpg,-0.9000002,0,0,24.84784
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_210.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_210.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_210.jpg,-1,0,0,24.39969
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_299.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_299.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_299.jpg,-1,0,0,23.68308
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_366.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_366.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_366.jpg,-1,0,0,23.34656
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_442.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_442.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_442.jpg,-1,0,0,22.98912
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_514.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_514.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_514.jpg,-1,0,0,22.76355
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_598.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_598.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_598.jpg,-1,0,0,22.49393
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_674.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_674.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_674.jpg,-1,0,0,22.24442
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_762.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_762.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_762.jpg,-1,0,0,21.94854
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_831.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_831.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_831.jpg,-1,0,0,21.77612
D:\self-driving-car\data\IMG\center_2025_04_25_00_39_59_918.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_39_59_918.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_39_59_918.jpg,-1,0,0,21.55084
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_002.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_002.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_002.jpg,-1,0,0,21.27514
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_087.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_087.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_087.jpg,-1,0,0,21.05819
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_166.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_166.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_166.jpg,-1,0,0,20.84428
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_250.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_250.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_250.jpg,-1,0,0,20.63331
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_319.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_319.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_319.jpg,0,0,0,20.31367
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_404.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_404.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_404.jpg,0,0.1921356,0,20.06844
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_491.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_491.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_491.jpg,0,0.455988,0,20.14476
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_562.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_562.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_562.jpg,0,0.6574413,0,20.53234
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_645.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_645.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_645.jpg,0,0.9158043,0,21.16616
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_716.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_716.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_716.jpg,0,1,0,21.82017
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_806.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_806.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_806.jpg,0,1,0,22.77246
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_874.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_874.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_874.jpg,0,1,0,23.37889
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_00_941.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_00_941.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_00_941.jpg,0,1,0,24.1546
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_019.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_019.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_019.jpg,0,1,0,24.92603
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_086.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_086.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_086.jpg,0,1,0,25.5009
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_170.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_170.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_170.jpg,0,1,0,26.26328
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_256.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_256.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_256.jpg,0,1,0,26.97718
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_342.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_342.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_342.jpg,-0.1,1,0,27.9556
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_432.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_432.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_432.jpg,-0.3,0.7304959,0,28.64024
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_517.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_517.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_517.jpg,-0.5000001,0.4755962,0,28.81841
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_603.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_603.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_603.jpg,0,0.2157428,0,29.17972
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_689.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_689.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_689.jpg,0,0,0,29.23621
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_776.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_776.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_776.jpg,-0.05,0,0,29.21965
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_856.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_856.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_856.jpg,-0.25,0,0,29.2122
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_01_923.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_01_923.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_01_923.jpg,-0.45,0,0,29.16103
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_008.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_008.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_008.jpg,-0.6500001,0,0,29.00674
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_092.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_092.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_092.jpg,-0.8500001,0,0,28.82273
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_161.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_161.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_161.jpg,0,0,0,28.83625
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_243.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_243.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_243.jpg,0,0.2474466,0,29.01639
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_325.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_325.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_325.jpg,-0.05,0.4939107,0,29.49917
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_392.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_392.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_392.jpg,-0.2,0.6947244,0,29.98298
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_476.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_476.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_476.jpg,-0.4,0.9488748,0,30.25356
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_561.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_561.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_561.jpg,-0.6500001,0.8740726,0,30.23332
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_641.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_641.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_641.jpg,-0.8500001,0.6324475,0,30.12684
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_724.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_724.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_724.jpg,-1,0.3817451,0,29.99315
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_811.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_811.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_811.jpg,0,0.1256792,0,30.02581
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_897.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_897.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_897.jpg,0,0.3829798,0,30.10705
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_02_978.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_02_978.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_02_978.jpg,0,0.6299047,0,30.20017
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_061.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_061.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_061.jpg,-0.1,0.3797314,0,30.14763
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_144.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_144.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_144.jpg,-0.3,0.1307467,0,30.02529
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_231.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_231.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_231.jpg,-0.5000001,0.1245534,0,29.96144
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_315.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_315.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_315.jpg,-0.7,0.3758349,0,30.00781
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_396.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_396.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_396.jpg,-0.9000002,0.619248,0,29.96149
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_484.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_484.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_484.jpg,-1,0.8809654,0,30.11435
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_570.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_570.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_570.jpg,-1,0.6222249,0,30.01142
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_648.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_648.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_648.jpg,0,0.3839514,0,29.94099
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_717.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_717.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_717.jpg,0,0.1797435,0,30.07171
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_801.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_801.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_801.jpg,0,0.4317438,0,30.07659
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_889.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_889.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_889.jpg,0,0.6928692,0,30.0773
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_03_973.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_03_973.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_03_973.jpg,0.2,0.9487236,0,30.2047
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_042.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_042.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_042.jpg,0,1,0,30.08201
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_126.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_126.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_126.jpg,0,1,0,30.40039
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_205.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_205.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_205.jpg,0,1,0,30.14344
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_281.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_281.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_281.jpg,-0.1,0.7719301,0,30.28409
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_356.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_356.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_356.jpg,-0.25,0.5983648,0,30.14179
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_436.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_436.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_436.jpg,-0.45,0.3055039,0,30.22086
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_519.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_519.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_519.jpg,-0.7,0.3119092,0,30.10645
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_599.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_599.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_599.jpg,-0.8500001,0.5506168,0,30.23439
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_681.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_681.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_681.jpg,-1,0.7967774,0,30.12661
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_763.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_763.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_763.jpg,0,1,0,30.30096
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_833.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_833.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_833.jpg,0,1,0,30.30349
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_04_922.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_04_922.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_04_922.jpg,0,1,0,30.28689
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_05_009.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_05_009.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_05_009.jpg,0,1,0,30.40891
D:\self-driving-car\data\IMG\center_2025_04_25_00_40_05_078.jpg,D:\self-driving-car\data\IMG\left_2025_04_25_00_40_05_078.jpg,D:\self-driving-car\data\IMG\right_2025_04_25_00_40_05_078.jpg,0,1,0,30.19323
